deviceSerial,imei,deviceCategory,deviceModel,provider,firmwareVersion,status,deviceState,branchCode,vehicleCode,driverName,lastSeenAt,revokedAt,createdAt
WESTHUB-DEV-0098,990000001000978,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0099,990000001000979,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0100,990000001000980,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0101,990000001000981,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0102,990000001000982,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0103,990000001000983,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0104,990000001000984,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0105,990000001000985,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0106,990000001000986,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0107,990000001000987,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0108,990000001000988,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0109,990000001000989,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0110,990000001000990,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0111,990000001000991,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0112,990000001000992,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0113,990000001000993,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0114,990000001000994,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0115,990000001000995,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0116,990000001000996,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0117,990000001000997,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0118,990000001000998,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0119,990000001000999,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0120,990000001001000,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0121,990000001001001,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0122,990000001001002,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0123,990000001001003,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0124,990000001001004,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0125,990000001001005,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0126,990000001001006,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0127,990000001001007,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0128,990000001001008,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0129,990000001001009,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0130,990000001001010,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0131,990000001001011,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0132,990000001001012,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0133,990000001001013,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0134,990000001001014,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0135,990000001001015,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0136,990000001001016,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0137,990000001001017,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0138,990000001001018,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0139,990000001001019,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0140,990000001001020,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0141,990000001001021,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0142,990000001001022,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0143,990000001001023,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0144,990000001001024,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0145,990000001001025,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0146,990000001001026,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0147,990000001001027,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0148,990000001001028,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0149,990000001001029,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0150,990000001001030,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0151,990000001001031,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0152,990000001001032,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0153,990000001001033,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0154,990000001001034,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0155,990000001001035,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0156,990000001001036,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0157,990000001001037,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0158,990000001001038,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0159,990000001001039,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0160,990000001001040,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0161,990000001001041,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0162,990000001001042,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0163,990000001001043,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0164,990000001001044,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0165,990000001001045,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0166,990000001001046,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0167,990000001001047,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0168,990000001001048,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0169,990000001001049,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0170,990000001001050,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0171,990000001001051,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0172,990000001001052,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0173,990000001001053,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0174,990000001001054,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0175,990000001001055,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0176,990000001001056,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0177,990000001001057,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0178,990000001001058,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0179,990000001001059,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0180,990000001001060,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0181,990000001001061,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0182,990000001001062,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0183,990000001001063,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0184,990000001001064,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0185,990000001001065,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0186,990000001001066,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0187,990000001001067,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0188,990000001001068,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0189,990000001001069,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0190,990000001001070,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0191,990000001001071,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0192,990000001001072,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0193,990000001001073,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0194,990000001001074,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0195,990000001001075,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0196,990000001001076,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0197,990000001001077,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0198,990000001001078,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0199,990000001001079,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0200,990000001001080,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0201,990000001001081,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0202,990000001001082,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0203,990000001001083,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0204,990000001001084,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0205,990000001001085,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0206,990000001001086,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0207,990000001001087,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0208,990000001001088,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0209,990000001001089,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0210,990000001001090,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0211,990000001001091,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.0,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0212,990000001001092,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.1,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0213,990000001001093,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.2,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0214,990000001001094,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.3,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0215,990000001001095,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.4,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0216,990000001001096,ELD,Certification ELD-200,OpsTrax Certification Lab,1.0.5,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0217,990000001001097,ELD,Certification ELD-200,OpsTrax Certification Lab,1.1.6,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0218,990000001001098,ELD,Certification ELD-200,OpsTrax Certification Lab,1.2.7,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0219,990000001001099,ELD,Certification ELD-200,OpsTrax Certification Lab,1.3.8,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
WESTHUB-DEV-0220,990000001001100,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,Active,Provisioned,WEST-HUB,,,,,08/26/2026 01:36:54
